Round: 1, Step 0
G_mean: 0.7446: 0.4599,1.4905,10.3553,32,605,14,7,3,0.4127,0.0279
G_mean: 0.0000: 0.2354,7.7851,7.2038,178,288,77,6,93,0.1082,0.0958
G_mean: 0.7446: 0.1699,6.6147,15.4024,26,875,58,2,16,0.1691,0.084
G_mean: 0.0639: 0.3802,7.8007,10.2068,209,127,52,9,48,0.5744,0.0954
G_mean: 0.7446: 0.5307,1.6634,15.4853,128,346,56,10,9,0.2729,0.0676
G_mean: 0.8692: 0.3602,8.0315,8.2222,164,643,52,3,51,0.4584,0.0463
G_mean: 0.7446: 0.1669,2.6242,8.3335,138,857,86,3,8,0.7532,0.0101
G_mean: 0.0564: 0.293,5.5454,18.3336,151,808,25,6,38,0.1051,0.0976
G_mean: 0.7446: 0.9242,9.5355,2.0236,202,833,55,2,14,0.9168,0.0767
G_mean: 0.9406: 0.3743,6.7988,12.5659,50,841,51,1,91,0.8364,0.0357
Step: 0, max G_mean: 0.9596327386752259, hyperparameter: [0.015842338944185297, 2.162346438425181, 6.232888751646282, 230.09071665397443, 937.1221332753876, 40.29163522539495, 5.412909260436335, 5.88503002424528, 0.10576581333161494, 0.053308017702061554]
Round: 1, Step 1
G_mean: 0.7317: 0.2786,5.589,1.4393,259,878,14,2,89,0.4092,0.0706
G_mean: 0.8904: 0.5632,5.6137,11.2104,205,392,49,2,56,0.5471,0.0429
G_mean: 0.7446: 0.4899,4.4936,3.2903,48,600,58,9,65,0.968,0.0407
G_mean: 0.9769: 0.7188,6.001,1.4537,51,1008,16,5,21,0.0001,0.011
G_mean: 0.7382: 0.4968,8.1579,10.1778,22,405,99,3,94,0.9364,0.0271
G_mean: 0.7446: 0.0138,2.7326,16.7175,63,998,6,6,70,0.6025,0.0357
G_mean: 0.3098: 0.812,9.0332,7.4903,279,715,62,6,43,0.695,0.0764
G_mean: 0.7317: 0.8994,5.4945,5.2874,91,264,6,6,42,0.9029,0.0492
G_mean: 0.7185: 0.5424,1.2973,2.9171,120,258,19,9,100,0.9302,0.0347
G_mean: 0.0000: 0.439,3.3545,15.3525,177,400,81,4,42,0.2216,0.0584
G_mean: 0.7317: 0.6148,8.872,11.9152,72,500,32,7,41,0.7118,0.0317
G_mean: 0.0000: 0.933,4.2964,9.4322,198,341,54,8,71,0.8785,0.0368
